Table S2. Movement Data for GPS-Instrumented Stones on Racetrack Playa,,,,,,,,,,,,,,,,
Death Valley National Park,,,,,,,,,,,,,,,,
Stone Name: EOS; Location Designation: A3;  Mass: 16.6 Kg,,,,,,Stone Name: MAIA; Location Designation: A6;  Mass: 8.2 Kg,,,,,,Stone Name: FREYA; Location Designation: A11;  Mass: 15.4 Kg,,,,
"""Date""","""Time(UTC)""","""Lat(deg)""","""Long(deg)""","""Velocity(m/min)""",,"""Date"""," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min),,Date," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min)
12/4/13,19:14:19,36.6737576,-117.5528222,3.318118,,12/4/13,19:14:13,36.6744909,-117.5543442,3.605092,,12/20/2013,19:46:24,36.6760142,-117.5553493,4.76376
12/4/13,19:14:20,36.673758,-117.5528219,3.30746,,12/4/13,19:14:14,36.6744914,-117.554344,3.609253,,12/20/2013,19:46:25,36.676015,-117.5553489,4.758417
12/4/13,19:14:21,36.6737584,-117.5528216,3.281448,,12/4/13,19:14:15,36.6744919,-117.5543438,3.620928,,12/20/2013,19:46:26,36.6760157,-117.5553485,4.783709
12/4/13,19:14:22,36.6737587,-117.5528213,3.266002,,12/4/13,19:14:16,36.6744925,-117.5543436,3.605092,,12/20/2013,19:46:27,36.6760165,-117.5553482,5.055514
12/4/13,19:14:23,36.6737591,-117.552821,3.230111,,12/4/13,19:14:17,36.674493,-117.5543434,3.605092,,12/20/2013,19:46:28,36.6760173,-117.5553478,4.829681
12/4/13,19:14:24,36.6737595,-117.5528208,3.219734,,12/4/13,19:14:18,36.6744935,-117.5543431,3.605092,,12/20/2013,19:46:29,36.6760181,-117.5553474,4.855209
12/4/13,19:14:25,36.6737599,-117.5528205,3.204336,,12/4/13,19:14:19,36.674494,-117.5543429,3.620928,,12/20/2013,19:46:30,36.676019,-117.555347,4.885967
12/4/13,19:14:26,36.6737603,-117.5528203,3.183845,,12/4/13,19:14:20,36.6744946,-117.5543427,3.605092,,12/20/2013,19:46:31,36.6760198,-117.5553466,4.906472
12/4/13,19:14:27,36.6737607,-117.5528201,3.158218,,12/4/13,19:14:21,36.6744951,-117.5543425,3.609253,,12/20/2013,19:46:32,36.6760206,-117.5553461,4.937247
12/4/13,19:14:28,36.6737611,-117.5528198,3.204707,,12/4/13,19:14:22,36.6744956,-117.5543422,3.593443,,12/20/2013,19:46:33,36.6760215,-117.5553457,4.968055
12/4/13,19:14:29,36.6737615,-117.5528196,3.257115,,12/4/13,19:14:23,36.6744961,-117.554342,3.593443,,12/20/2013,19:46:34,36.6760223,-117.5553453,4.983471
12/4/13,19:14:30,36.6737619,-117.5528193,3.301221,,12/4/13,19:14:24,36.6744966,-117.5543418,3.609253,,12/20/2013,19:46:35,36.6760231,-117.5553449,5.019361
12/4/13,19:14:31,36.6737624,-117.5528191,3.355408,,12/4/13,19:14:25,36.6744972,-117.5543416,3.593443,,12/20/2013,19:46:36,36.676024,-117.5553445,5.034784
12/4/13,19:14:32,36.6737628,-117.5528188,3.410244,,12/4/13,19:14:26,36.6744977,-117.5543414,3.593443,,12/20/2013,19:46:37,36.6760248,-117.5553442,5.060316
12/4/13,19:14:33,36.6737633,-117.5528186,3.418001,,12/4/13,19:14:27,36.6744982,-117.5543412,3.593443,,12/20/2013,19:46:38,36.6760256,-117.5553438,5.080804
12/4/13,19:14:34,36.6737637,-117.5528184,3.410244,,12/4/13,19:14:28,36.6744987,-117.554341,3.609253,,12/20/2013,19:46:39,36.6760264,-117.5553434,5.116694
12/4/13,19:14:35,36.6737642,-117.5528181,3.310249,,12/4/13,19:14:29,36.6744993,-117.5543408,3.609253,,12/20/2013,19:46:40,36.6760273,-117.555343,5.137189
12/4/13,19:14:36,36.6737647,-117.5528179,3.241552,,12/4/13,19:14:30,36.6744998,-117.5543406,3.609253,,12/20/2013,19:46:41,36.6760281,-117.5553426,5.157692
12/4/13,19:14:37,36.6737651,-117.5528177,3.183845,,12/4/13,19:14:31,36.6745003,-117.5543404,3.61346,,12/20/2013,19:46:42,36.6760289,-117.5553422,5.152583
12/4/13,19:14:38,36.6737655,-117.5528174,3.148101,,12/4/13,19:14:32,36.6745008,-117.5543401,3.625072,,12/20/2013,19:46:43,36.6760296,-117.555342,5.121996
12/4/13,19:14:39,36.673766,-117.5528171,3.112979,,12/4/13,19:14:33,36.6745014,-117.55434,3.625072,,12/20/2013,19:46:44,36.6760302,-117.5553419,5.076128
12/4/13,19:14:40,36.6737664,-117.5528169,3.108773,,12/4/13,19:14:34,36.6745019,-117.5543398,3.609253,,12/20/2013,19:46:45,36.6760307,-117.5553419,5.055708
12/4/13,19:14:41,36.6737669,-117.5528166,3.099232,,12/4/13,19:14:35,36.6745023,-117.5543396,3.54182,,12/20/2013,19:46:46,36.6760313,-117.5553417,5.076128
12/4/13,19:14:42,36.6737673,-117.5528164,3.093629,,12/4/13,19:14:36,36.6745024,-117.5543395,3.454381,,12/20/2013,19:46:47,36.6760321,-117.5553413,5.096556
12/4/13,19:14:43,36.6737677,-117.5528162,3.114349,,12/4/13,19:14:37,36.6745024,-117.5543395,3.382746,,12/20/2013,19:46:48,36.6760329,-117.5553409,5.076128
12/4/13,19:14:44,36.6737682,-117.5528159,3.114349,,12/4/13,19:14:38,36.6745025,-117.5543395,3.326938,,12/20/2013,19:46:49,36.6760335,-117.5553407,5.040239
12/4/13,19:14:45,36.6737686,-117.5528156,3.123933,,12/4/13,19:14:39,36.6745027,-117.5543395,3.311118,,12/20/2013,19:46:50,36.676034,-117.5553404,5.024776
12/4/13,19:14:46,36.6737691,-117.5528154,3.108773,,12/4/13,19:14:40,36.6745031,-117.5543393,3.299532,,12/20/2013,19:46:51,36.6760346,-117.5553401,5.019819
12/4/13,19:14:47,36.6737695,-117.5528152,3.114349,,12/4/13,19:14:41,36.6745035,-117.554339,3.263708,,12/20/2013,19:46:52,36.6760353,-117.5553398,5.009322
12/4/13,19:14:48,36.67377,-117.552815,3.099232,,12/4/13,19:14:42,36.6745038,-117.5543388,3.232143,,12/20/2013,19:46:53,36.6760359,-117.5553394,5.014326
12/4/13,19:14:49,36.6737704,-117.5528148,3.099232,,12/4/13,19:14:43,36.6745041,-117.5543386,3.216374,,12/20/2013,19:46:54,36.6760366,-117.5553389,5.019361
12/4/13,19:14:50,36.6737709,-117.5528146,3.114349,,12/4/13,19:14:44,36.6745045,-117.5543384,3.204963,,12/20/2013,19:46:55,36.6760373,-117.5553384,5.024426
12/4/13,19:14:51,36.6737714,-117.5528144,3.099232,,12/4/13,19:14:45,36.6745049,-117.5543381,3.157802,,12/20/2013,19:46:56,36.6760381,-117.5553379,5.039806
12/4/13,19:14:52,36.6737718,-117.5528142,3.114349,,12/4/13,19:14:46,36.6745051,-117.5543379,3.086097,,12/20/2013,19:46:57,36.6760388,-117.5553373,5.044994
12/4/13,19:14:53,36.6737723,-117.552814,3.099232,,12/4/13,19:14:47,36.6745053,-117.5543379,3.045852,,12/20/2013,19:46:58,36.6760395,-117.5553368,5.060738
12/4/13,19:14:54,36.6737727,-117.5528138,3.108773,,12/4/13,19:14:48,36.6745056,-117.5543379,2.989917,,12/20/2013,19:46:59,36.6760402,-117.5553362,5.050773
12/4/13,19:14:55,36.6737731,-117.5528136,3.123933,,12/4/13,19:14:49,36.6745058,-117.5543379,2.918244,,12/20/2013,19:47:00,36.6760408,-117.5553357,5.015841
12/4/13,19:14:56,36.6737736,-117.5528134,3.148849,,12/4/13,19:14:50,36.6745059,-117.5543379,2.862351,,12/20/2013,19:47:01,36.6760413,-117.5553352,5.011625
12/4/13,19:14:57,36.6737741,-117.5528132,3.133633,,12/4/13,19:14:51,36.6745061,-117.5543379,2.818115,,12/20/2013,19:47:02,36.6760419,-117.5553346,5.260948
12/4/13,19:14:58,36.6737745,-117.5528129,3.143449,,12/4/13,19:14:52,36.6745064,-117.5543379,2.818115,,12/20/2013,19:47:03,36.6760425,-117.5553341,5.25104
12/4/13,19:14:59,36.6737749,-117.5528128,3.153379,,12/4/13,19:14:53,36.674507,-117.5543377,2.813997,,12/20/2013,19:47:04,36.6760431,-117.5553336,5.2412
12/4/13,19:15:00,36.6737754,-117.5528126,3.163422,,12/4/13,19:14:54,36.6745075,-117.5543376,2.813997,,12/20/2013,19:47:05,36.6760438,-117.5553331,5.231428
12/4/13,19:15:01,36.6737759,-117.5528124,3.173578,,12/4/13,19:14:55,36.674508,-117.5543374,2.798149,,12/20/2013,19:47:06,36.6760444,-117.5553326,5.212094
12/4/13,19:15:02,36.6737763,-117.5528122,3.168447,,12/4/13,19:14:56,36.6745085,-117.5543372,2.794066,,12/20/2013,19:47:07,36.676045,-117.5553321,4.915996
12/4/13,19:15:03,36.6737767,-117.552812,3.183845,,12/4/13,19:14:57,36.674509,-117.5543371,2.790042,,12/20/2013,19:47:08,36.6760455,-117.5553317,5.157197
12/4/13,19:15:04,36.6737772,-117.5528118,3.194221,,12/4/13,19:14:58,36.6745095,-117.5543369,2.790042,,12/20/2013,19:47:09,36.6760462,-117.5553312,5.096885
12/4/13,19:15:05,36.6737777,-117.5528116,3.209668,,12/4/13,19:14:59,36.67451,-117.5543367,2.770168,,12/20/2013,19:47:10,36.6760467,-117.5553308,5.066788
12/4/13,19:15:06,36.6737782,-117.5528114,3.209668,,12/4/13,19:15:00,36.6745105,-117.5543366,2.754269,,12/20/2013,19:47:11,36.6760473,-117.5553304,4.974351
12/4/13,19:15:07,36.6737786,-117.5528112,3.220189,,12/4/13,19:15:01,36.6745109,-117.5543364,2.766239,,12/20/2013,19:47:12,36.6760476,-117.5553302,4.851854
12/4/13,19:15:08,36.6737791,-117.552811,3.230818,,12/4/13,19:15:02,36.6745115,-117.5543362,2.766239,,12/20/2013,19:47:13,36.6760478,-117.5553301,4.738619
12/4/13,19:15:09,36.6737796,-117.5528109,3.226001,,12/4/13,19:15:03,36.674512,-117.554336,2.766239,,12/20/2013,19:47:14,36.676048,-117.5553301,4.62539
12/4/13,19:15:10,36.67378,-117.5528107,3.241552,,12/4/13,19:15:04,36.6745125,-117.5543358,2.746425,,12/20/2013,19:47:15,36.6760482,-117.5553301,4.53872
12/4/13,19:15:11,36.6737806,-117.5528105,3.236807,,12/4/13,19:15:05,36.674513,-117.5543357,2.762369,,12/20/2013,19:47:16,36.6760486,-117.5553299,4.514545
12/4/13,19:15:12,36.673781,-117.5528103,3.236807,,12/4/13,19:15:06,36.6745136,-117.5543355,2.762369,,12/20/2013,19:47:17,36.6760492,-117.5553295,4.484617
12/4/13,19:15:13,36.6737815,-117.5528101,3.236807,,12/4/13,19:15:07,36.6745141,-117.5543353,2.778322,,12/20/2013,19:47:18,36.6760498,-117.5553291,4.460686
12/4/13,19:15:14,36.6737819,-117.5528099,3.23211,,12/4/13,19:15:08,36.6745147,-117.5543351,2.762369,,12/20/2013,19:47:19,36.6760504,-117.5553286,4.430895
12/4/13,19:15:15,36.6737824,-117.5528097,3.216513,,12/4/13,19:15:09,36.6745152,-117.5543349,2.762369,,12/20/2013,19:47:20,36.6760511,-117.5553282,4.380254
12/4/13,19:15:16,36.6737828,-117.5528095,3.23211,,12/4/13,19:15:10,36.6745157,-117.5543347,2.762369,,12/20/2013,19:47:21,36.6760516,-117.5553279,4.302696
12/4/13,19:15:17,36.6737833,-117.5528093,3.243092,,12/4/13,19:15:11,36.6745162,-117.5543345,2.774534,,12/20/2013,19:47:22,36.676052,-117.5553278,4.222377
12/4/13,19:15:18,36.6737838,-117.5528091,3.238516,,12/4/13,19:15:12,36.6745168,-117.5543343,2.766239,,12/20/2013,19:47:23,36.6760522,-117.5553277,4.175583
12/4/13,19:15:19,36.6737843,-117.5528089,3.254178,,12/4/13,19:15:13,36.6745173,-117.554334,2.766239,,12/20/2013,19:47:24,36.6760524,-117.5553274,4.165163
12/4/13,19:15:20,36.6737848,-117.5528087,3.269849,,12/4/13,19:15:14,36.6745178,-117.5543338,2.782169,,12/20/2013,19:47:25,36.6760527,-117.5553271,4.106745
12/4/13,19:15:21,36.6737854,-117.5528084,3.281068,,12/4/13,19:15:15,36.6745183,-117.5543336,2.849792,,12/20/2013,19:47:26,36.6760529,-117.5553269,3.96428
12/4/13,19:15:22,36.6737859,-117.5528083,3.29678,,12/4/13,19:15:16,36.6745188,-117.5543334,2.957026,,12/20/2013,19:47:27,36.6760529,-117.5553269,3.864073
12/4/13,19:15:23,36.6737864,-117.5528081,3.276654,,12/4/13,19:15:17,36.6745194,-117.5543331,3.028532,,12/20/2013,19:47:28,36.6760531,-117.5553267,3.820698
12/4/13,19:15:24,36.6737868,-117.5528079,3.288043,,12/4/13,19:15:18,36.6745199,-117.5543329,3.084146,,12/20/2013,19:47:29,36.6760534,-117.5553265,3.778477
12/4/13,19:15:25,36.6737873,-117.5528077,3.288043,,12/4/13,19:15:19,36.6745204,-117.5543327,3.100051,,12/20/2013,19:47:30,36.6760537,-117.5553264,3.678572
12/4/13,19:15:26,36.6737878,-117.5528075,3.303806,,12/4/13,19:15:20,36.6745209,-117.5543325,3.115965,,12/20/2013,19:47:31,36.6760537,-117.5553263,3.572052
12/4/13,19:15:27,36.6737883,-117.5528073,3.303806,,12/4/13,19:15:21,36.6745214,-117.5543322,3.147814,,12/20/2013,19:47:32,36.6760538,-117.5553263,3.515413
12/4/13,19:15:28,36.6737888,-117.5528071,3.319577,,12/4/13,19:15:22,36.6745219,-117.554332,3.179693,,12/20/2013,19:47:33,36.6760541,-117.5553261,3.508631
12/4/13,19:15:29,36.6737893,-117.5528069,3.303806,,12/4/13,19:15:23,36.6745224,-117.5543318,3.199495,,12/20/2013,19:47:34,36.6760548,-117.5553257,3.501886
12/4/13,19:15:30,36.6737897,-117.5528067,3.303806,,12/4/13,19:15:24,36.6745229,-117.5543315,3.227565,,12/20/2013,19:47:35,36.6760555,-117.5553253,3.49518
12/4/13,19:15:31,36.6737902,-117.5528065,3.319577,,12/4/13,19:15:25,36.6745235,-117.5543313,3.275499,,12/20/2013,19:47:36,36.6760563,-117.5553249,3.489815
12/4/13,19:15:32,36.6737907,-117.5528063,3.335357,,12/4/13,19:15:26,36.674524,-117.5543311,3.330948,,12/20/2013,19:47:37,36.6760571,-117.5553246,3.476809
12/4/13,19:15:33,36.6737913,-117.5528061,3.351145,,12/4/13,19:15:27,36.6745245,-117.5543309,3.374351,,12/20/2013,19:47:38,36.6760578,-117.5553243,3.478609
12/4/13,19:15:34,36.6737918,-117.5528059,3.362748,,12/4/13,19:15:28,36.674525,-117.5543306,3.433893,,12/20/2013,19:47:39,36.6760586,-117.5553239,3.480694
12/4/13,19:15:35,36.6737923,-117.5528058,3.366942,,12/4/13,19:15:29,36.6745255,-117.5543303,3.521331,,12/20/2013,19:47:40,36.6760593,-117.5553236,3.504005
12/4/13,19:15:36,36.6737928,-117.5528055,3.378572,,12/4/13,19:15:30,36.6745261,-117.5543301,3.581039,,12/20/2013,19:47:41,36.67606,-117.5553232,3.506619
12/4/13,19:15:37,36.6737934,-117.5528054,3.390297,,12/4/13,19:15:31,36.6745266,-117.5543298,3.625072,,12/20/2013,19:47:42,36.6760607,-117.5553228,3.509516
12/4/13,19:15:38,36.6737939,-117.5528052,3.410244,,12/4/13,19:15:32,36.6745271,-117.5543295,3.625072,,12/20/2013,19:47:43,36.6760614,-117.5553225,3.518549
12/4/13,19:15:39,36.6737944,-117.552805,3.422022,,12/4/13,19:15:33,36.6745277,-117.5543293,3.633493,,12/20/2013,19:47:44,36.6760621,-117.5553221,3.497714
12/4/13,19:15:40,36.673795,-117.5528049,3.437896,,12/4/13,19:15:34,36.6745282,-117.554329,3.63777,,12/20/2013,19:47:45,36.6760627,-117.5553217,3.50688
12/4/13,19:15:41,36.6737956,-117.5528047,3.453777,,12/4/13,19:15:35,36.6745287,-117.5543287,3.657844,,12/20/2013,19:47:46,36.6760634,-117.5553213,3.510446
12/4/13,19:15:42,36.6737961,-117.5528045,3.469665,,12/4/13,19:15:36,36.6745293,-117.5543284,3.662191,,12/20/2013,19:47:47,36.6760641,-117.555321,3.540626
12/4/13,19:15:43,36.6737966,-117.5528043,3.469665,,12/4/13,19:15:37,36.6745298,-117.5543282,3.682304,,12/20/2013,19:47:48,36.6760648,-117.5553206,3.535011
12/4/13,19:15:44,36.6737971,-117.5528041,3.481612,,12/4/13,19:15:38,36.6745304,-117.5543279,3.68672,,12/20/2013,19:47:49,36.6760655,-117.5553202,3.565293
12/4/13,19:15:45,36.6737977,-117.552804,3.481612,,12/4/13,19:15:39,36.6745309,-117.5543276,3.691179,,12/20/2013,19:47:50,36.6760662,-117.5553198,3.580454
12/4/13,19:15:46,36.6737982,-117.5528038,3.497532,,12/4/13,19:15:40,36.6745314,-117.5543274,3.727038,,12/20/2013,19:47:51,36.6760669,-117.5553194,3.646681
12/4/13,19:15:47,36.6737987,-117.5528036,3.497532,,12/4/13,19:15:41,36.674532,-117.5543271,3.715882,,12/20/2013,19:47:52,36.6760676,-117.5553191,3.73908
12/4/13,19:15:48,36.6737992,-117.5528034,3.501463,,12/4/13,19:15:42,36.6745325,-117.5543268,3.736095,,12/20/2013,19:47:53,36.6760683,-117.5553187,3.836991
12/4/13,19:15:49,36.6737997,-117.5528032,3.537229,,12/4/13,19:15:43,36.6745331,-117.5543265,3.736095,,12/20/2013,19:47:54,36.676069,-117.5553183,3.914247
12/4/13,19:15:50,36.6738003,-117.5528029,3.517372,,12/4/13,19:15:44,36.6745336,-117.5543263,3.745323,,12/20/2013,19:47:55,36.6760696,-117.555318,3.970809
12/4/13,19:15:51,36.6738008,-117.5528028,3.533288,,12/4/13,19:15:45,36.6745341,-117.554326,3.734414,,12/20/2013,19:47:56,36.6760703,-117.5553176,3.985957
12/4/13,19:15:52,36.6738013,-117.5528026,3.54921,,12/4/13,19:15:46,36.6745346,-117.5543257,3.754719,,12/20/2013,19:47:57,36.676071,-117.5553172,3.980428
12/4/13,19:15:53,36.6738019,-117.5528024,3.565139,,12/4/13,19:15:47,36.6745352,-117.5543254,3.743934,,12/20/2013,19:47:58,36.6760716,-117.5553169,3.990139
12/4/13,19:15:54,36.6738024,-117.5528022,3.565139,,12/4/13,19:15:48,36.6745357,-117.5543251,3.743934,,12/20/2013,19:47:59,36.6760723,-117.5553165,3.974937
12/4/13,19:15:55,36.6738029,-117.552802,3.581075,,12/4/13,19:15:49,36.6745362,-117.5543249,3.748757,,12/20/2013,19:48:00,36.6760729,-117.5553161,4.005352
12/4/13,19:15:56,36.6738034,-117.5528018,3.593192,,12/4/13,19:15:50,36.6745367,-117.5543246,3.753621,,12/20/2013,19:48:01,36.6760736,-117.5553158,4.067336
12/4/13,19:15:57,36.673804,-117.5528017,3.593192,,12/4/13,19:15:51,36.6745372,-117.5543243,3.738125,,12/20/2013,19:48:02,36.6760743,-117.5553154,4.144556
12/4/13,19:15:58,36.6738045,-117.5528015,3.593192,,12/4/13,19:15:52,36.6745377,-117.5543241,3.73324,,12/20/2013,19:48:03,36.6760749,-117.555315,4.226001
12/4/13,19:15:59,36.673805,-117.5528013,3.593192,,12/4/13,19:15:53,36.6745382,-117.5543239,3.738125,,12/20/2013,19:48:04,36.6760756,-117.5553146,4.271683
12/4/13,19:16:00,36.6738055,-117.5528011,3.589412,,12/4/13,19:15:54,36.6745387,-117.5543236,3.738125,,12/20/2013,19:48:05,36.6760762,-117.5553143,4.358682
12/4/13,19:16:01,36.6738061,-117.5528009,3.593192,,12/4/13,19:15:55,36.6745392,-117.5543234,3.758527,,12/20/2013,19:48:06,36.6760769,-117.5553139,4.47168
12/4/13,19:16:02,36.6738066,-117.5528007,3.609157,,12/4/13,19:15:56,36.6745398,-117.5543231,3.738125,,12/20/2013,19:48:07,36.6760775,-117.5553135,4.558678
12/4/13,19:16:03,36.6738072,-117.5528005,3.625129,,12/4/13,19:15:57,36.6745403,-117.5543229,3.758527,,12/20/2013,19:48:08,36.6760782,-117.5553131,4.377517
12/4/13,19:16:04,36.6738077,-117.5528003,3.621382,,12/4/13,19:15:58,36.6745409,-117.5543226,3.758527,,12/20/2013,19:48:09,36.6760789,-117.5553127,4.439803
12/4/13,19:16:05,36.6738082,-117.5528002,3.621382,,12/4/13,19:15:59,36.6745414,-117.5543224,3.763475,,12/20/2013,19:48:10,36.6760795,-117.5553123,4.562379
12/4/13,19:16:06,36.6738087,-117.5528,3.637376,,12/4/13,19:16:00,36.6745419,-117.5543221,3.778941,,12/20/2013,19:48:11,36.6760802,-117.5553119,4.660504
12/4/13,19:16:07,36.6738093,-117.5527998,3.637376,,12/4/13,19:16:01,36.6745425,-117.5543218,3.783909,,12/20/2013,19:48:12,36.6760808,-117.5553115,4.732169
12/4/13,19:16:08,36.6738098,-117.5527996,3.637376,,12/4/13,19:16:02,36.674543,-117.5543215,3.783909,,12/20/2013,19:48:13,36.6760815,-117.5553111,4.717107
12/4/13,19:16:09,36.6738103,-117.5527994,3.66573,,12/4/13,19:16:03,36.6745435,-117.5543213,3.799365,,12/20/2013,19:48:14,36.6760821,-117.5553107,4.717107
12/4/13,19:16:10,36.6738109,-117.5527993,3.669382,,12/4/13,19:16:04,36.6745441,-117.554321,3.783909,,12/20/2013,19:48:15,36.6760828,-117.5553103,4.687015
12/4/13,19:16:11,36.6738114,-117.552799,3.669382,,12/4/13,19:16:05,36.6745446,-117.5543208,3.804353,,12/20/2013,19:48:16,36.6760834,-117.5553099,4.677773
12/4/13,19:16:12,36.6738119,-117.5527988,3.653376,,12/4/13,19:16:06,36.6745452,-117.5543205,3.819799,,12/20/2013,19:48:17,36.6760841,-117.5553095,4.683592
12/4/13,19:16:13,36.6738124,-117.5527986,3.653376,,12/4/13,19:16:07,36.6745458,-117.5543203,3.824808,,12/20/2013,19:48:18,36.6760848,-117.5553091,4.65364
12/4/13,19:16:14,36.6738129,-117.5527984,3.673079,,12/4/13,19:16:08,36.6745463,-117.5543199,3.824808,,12/20/2013,19:48:19,36.6760854,-117.5553087,4.644588
12/4/13,19:16:15,36.6738135,-117.5527982,3.669382,,12/4/13,19:16:09,36.6745468,-117.5543196,3.824808,,12/20/2013,19:48:20,36.676086,-117.5553083,4.644588
12/4/13,19:16:16,36.673814,-117.552798,3.660848,,12/4/13,19:16:10,36.6745474,-117.5543194,3.824808,,12/20/2013,19:48:21,36.6760867,-117.5553079,4.623734
12/4/13,19:16:17,36.6738145,-117.5527977,3.660848,,12/4/13,19:16:11,36.6745479,-117.5543191,3.824808,,12/20/2013,19:48:22,36.6760873,-117.5553076,4.62966
12/4/13,19:16:18,36.673815,-117.5527975,3.660848,,12/4/13,19:16:12,36.6745484,-117.5543188,3.829858,,12/20/2013,19:48:23,36.676088,-117.5553072,4.614743
12/4/13,19:16:19,36.6738155,-117.5527973,3.644881,,12/4/13,19:16:13,36.674549,-117.5543185,3.829858,,12/20/2013,19:48:24,36.6760886,-117.5553068,4.608798
12/4/13,19:16:20,36.673816,-117.5527972,3.644881,,12/4/13,19:16:14,36.6745495,-117.5543182,3.845273,,12/20/2013,19:48:25,36.6760892,-117.5553065,4.56709
12/4/13,19:16:21,36.6738166,-117.552797,3.648702,,12/4/13,19:16:15,36.6745501,-117.5543179,3.829858,,12/20/2013,19:48:26,36.6760897,-117.5553063,4.537224
12/4/13,19:16:22,36.6738171,-117.5527967,3.664652,,12/4/13,19:16:16,36.6745506,-117.5543176,3.834947,,12/20/2013,19:48:27,36.6760902,-117.555306,4.522309
12/4/13,19:16:23,36.6738177,-117.5527965,3.664652,,12/4/13,19:16:17,36.6745511,-117.5543173,3.834947,,12/20/2013,19:48:28,36.6760908,-117.5553056,4.507406
12/4/13,19:16:24,36.6738182,-117.5527963,3.652568,,12/4/13,19:16:18,36.6745517,-117.554317,3.834947,,12/20/2013,19:48:29,36.6760914,-117.5553052,4.498534
12/4/13,19:16:25,36.6738187,-117.5527961,3.652568,,12/4/13,19:16:19,36.6745522,-117.5543167,3.855452,,12/20/2013,19:48:30,36.676092,-117.5553047,4.483676
12/4/13,19:16:26,36.6738192,-117.5527959,3.668501,,12/4/13,19:16:20,36.6745528,-117.5543164,3.855452,,12/20/2013,19:48:31,36.6760926,-117.5553043,4.474921
12/4/13,19:16:27,36.6738198,-117.5527957,3.668501,,12/4/13,19:16:21,36.6745534,-117.5543161,3.855452,,12/20/2013,19:48:32,36.6760932,-117.5553039,4.460108
12/4/13,19:16:28,36.6738203,-117.5527955,3.668501,,12/4/13,19:16:22,36.6745539,-117.5543158,3.855452,,12/20/2013,19:48:33,36.6760938,-117.5553035,4.460108
12/4/13,19:16:29,36.6738208,-117.5527953,3.652568,,12/4/13,19:16:23,36.6745545,-117.5543155,3.860601,,12/20/2013,19:48:34,36.6760945,-117.5553031,4.472425
12/4/13,19:16:30,36.6738213,-117.552795,3.656479,,12/4/13,19:16:24,36.674555,-117.5543152,3.875965,,12/20/2013,19:48:35,36.6760951,-117.5553026,4.472425
12/4/13,19:16:31,36.6738218,-117.5527948,3.660435,,12/4/13,19:16:25,36.6745556,-117.5543149,3.89134,,12/20/2013,19:48:36,36.6760958,-117.5553022,4.457666
12/4/13,19:16:32,36.6738223,-117.5527945,3.660435,,12/4/13,19:16:26,36.6745562,-117.5543146,3.875965,,12/20/2013,19:48:37,36.6760964,-117.5553018,4.463893
12/4/13,19:16:33,36.6738229,-117.5527943,3.660435,,12/4/13,19:16:27,36.6745567,-117.5543143,3.89134,,12/20/2013,19:48:38,36.676097,-117.5553014,4.449168
12/4/13,19:16:34,36.6738234,-117.5527941,3.660435,,12/4/13,19:16:28,36.6745573,-117.554314,3.896488,,12/20/2013,19:48:39,36.6760976,-117.555301,4.442921
12/4/13,19:16:35,36.6738239,-117.5527939,3.660435,,12/4/13,19:16:29,36.6745578,-117.5543137,3.911853,,12/20/2013,19:48:40,36.6760982,-117.5553007,4.428189
12/4/13,19:16:36,36.6738244,-117.5527937,3.66848,,12/4/13,19:16:30,36.6745584,-117.5543134,3.922121,,12/20/2013,19:48:41,36.6760988,-117.5553004,4.41347
12/4/13,19:16:37,36.673825,-117.5527934,3.66848,,12/4/13,19:16:31,36.674559,-117.5543132,3.927229,,12/20/2013,19:48:42,36.6760994,-117.5553,4.41347
12/4/13,19:16:38,36.6738255,-117.5527932,3.684345,,12/4/13,19:16:32,36.6745595,-117.5543129,3.947741,,12/20/2013,19:48:43,36.6761,-117.5552996,4.392488
12/4/13,19:16:39,36.6738261,-117.552793,3.688417,,12/4/13,19:16:33,36.6745601,-117.5543126,3.947741,,12/20/2013,19:48:44,36.6761006,-117.5552993,4.398766
12/4/13,19:16:40,36.6738266,-117.5527927,3.67257,,12/4/13,19:16:34,36.6745606,-117.5543123,3.968262,,12/20/2013,19:48:45,36.6761012,-117.5552989,4.384075
12/4/13,19:16:41,36.6738271,-117.5527925,3.688417,,12/4/13,19:16:35,36.6745612,-117.554312,3.968262,,12/20/2013,19:48:46,36.6761018,-117.5552985,4.377776
12/4/13,19:16:42,36.6738277,-117.5527923,3.65673,,12/4/13,19:16:36,36.6745618,-117.5543117,3.983629,,12/20/2013,19:48:47,36.6761024,-117.5552982,4.377776
12/4/13,19:16:43,36.6738281,-117.5527921,3.65673,,12/4/13,19:16:37,36.6745624,-117.5543115,3.968262,,12/20/2013,19:48:48,36.6761031,-117.5552978,4.609774
12/4/13,19:16:44,36.6738286,-117.5527919,3.660882,,12/4/13,19:16:38,36.6745629,-117.5543112,3.968262,,12/20/2013,19:48:49,36.6761037,-117.5552974,4.603822
